Sr No,Fund Name,AmfiCode,Nav Date,Nav,Benchmark Name,Benchmark Value
76,Kotak Equity Opportunities Fund,120158,18-Apr-2013,47.317,Nifty LargeMidcap 250 TRI,2823.68
77,Kotak Equity Opportunities Fund,120158,22-Apr-2013,47.712,Nifty LargeMidcap 250 TRI,2859.67
78,Kotak Equity Opportunities Fund,120158,23-Apr-2013,47.661,Nifty LargeMidcap 250 TRI,2854.43
79,Kotak Equity Opportunities Fund,120158,25-Apr-2013,48.273,Nifty LargeMidcap 250 TRI,2880.52
80,Kotak Equity Opportunities Fund,120158,26-Apr-2013,48.035,Nifty LargeMidcap 250 TRI,2863.25
81,Kotak Equity Opportunities Fund,120158,29-Apr-2013,48.417,Nifty LargeMidcap 250 TRI,2881.98
82,Kotak Equity Opportunities Fund,120158,30-Apr-2013,48.586,Nifty LargeMidcap 250 TRI,2892.67
83,Kotak Equity Opportunities Fund,120158,02-May-2013,49.002,Nifty LargeMidcap 250 TRI,2923.5
84,Kotak Equity Opportunities Fund,120158,03-May-2013,48.469,Nifty LargeMidcap 250 TRI,2904.4
85,Kotak Equity Opportunities Fund,120158,06-May-2013,48.799,Nifty LargeMidcap 250 TRI,2925.82
86,Kotak Equity Opportunities Fund,120158,07-May-2013,49.335,Nifty LargeMidcap 250 TRI,2957.33
87,Kotak Equity Opportunities Fund,120158,08-May-2013,49.474,Nifty LargeMidcap 250 TRI,2968.11
88,Kotak Equity Opportunities Fund,120158,09-May-2013,49.303,Nifty LargeMidcap 250 TRI,2955.66
89,Kotak Equity Opportunities Fund,120158,10-May-2013,49.635,Nifty LargeMidcap 250 TRI,2976.29
90,Kotak Equity Opportunities Fund,120158,13-May-2013,48.968,Nifty LargeMidcap 250 TRI,2931.15
91,Kotak Equity Opportunities Fund,120158,14-May-2013,49.218,Nifty LargeMidcap 250 TRI,2941.3
92,Kotak Equity Opportunities Fund,120158,15-May-2013,50.308,Nifty LargeMidcap 250 TRI,3002.54
93,Kotak Equity Opportunities Fund,120158,16-May-2013,50.459,Nifty LargeMidcap 250 TRI,3014.85
94,Kotak Equity Opportunities Fund,120158,17-May-2013,50.403,Nifty LargeMidcap 250 TRI,3024.57
95,Kotak Equity Opportunities Fund,120158,20-May-2013,50.087,Nifty LargeMidcap 250 TRI,3010.05
96,Kotak Equity Opportunities Fund,120158,21-May-2013,49.753,Nifty LargeMidcap 250 TRI,2991.42
97,Kotak Equity Opportunities Fund,120158,22-May-2013,49.684,Nifty LargeMidcap 250 TRI,2973.43
98,Kotak Equity Opportunities Fund,120158,23-May-2013,48.866,Nifty LargeMidcap 250 TRI,2914.38
99,Kotak Equity Opportunities Fund,120158,24-May-2013,48.902,Nifty LargeMidcap 250 TRI,2922.64
100,Kotak Equity Opportunities Fund,120158,27-May-2013,49.605,Nifty LargeMidcap 250 TRI,2962.35
101,Kotak Equity Opportunities Fund,120158,28-May-2013,49.847,Nifty LargeMidcap 250 TRI,2979.63
102,Kotak Equity Opportunities Fund,120158,29-May-2013,49.731,Nifty LargeMidcap 250 TRI,2971.92
103,Kotak Equity Opportunities Fund,120158,30-May-2013,49.795,Nifty LargeMidcap 250 TRI,2975.62
104,Kotak Equity Opportunities Fund,120158,31-May-2013,48.972,Nifty LargeMidcap 250 TRI,2931.83
105,Kotak Equity Opportunities Fund,120158,03-Jun-2013,48.731,Nifty LargeMidcap 250 TRI,2924.84
106,Kotak Equity Opportunities Fund,120158,04-Jun-2013,48.666,Nifty LargeMidcap 250 TRI,2923.34
107,Kotak Equity Opportunities Fund,120158,05-Jun-2013,48.761,Nifty LargeMidcap 250 TRI,2926.03
108,Kotak Equity Opportunities Fund,120158,06-Jun-2013,48.771,Nifty LargeMidcap 250 TRI,2924.72
109,Kotak Equity Opportunities Fund,120158,07-Jun-2013,48.504,Nifty LargeMidcap 250 TRI,2907.28
110,Kotak Equity Opportunities Fund,120158,10-Jun-2013,48.259,Nifty LargeMidcap 250 TRI,2889.21
111,Kotak Equity Opportunities Fund,120158,11-Jun-2013,47.499,Nifty LargeMidcap 250 TRI,2842.27
112,Kotak Equity Opportunities Fund,120158,12-Jun-2013,47.358,Nifty LargeMidcap 250 TRI,2827.44
113,Kotak Equity Opportunities Fund,120158,13-Jun-2013,46.848,Nifty LargeMidcap 250 TRI,2792.64
114,Kotak Equity Opportunities Fund,120158,14-Jun-2013,47.592,Nifty LargeMidcap 250 TRI,2837.61
115,Kotak Equity Opportunities Fund,120158,17-Jun-2013,47.997,Nifty LargeMidcap 250 TRI,2853.45
116,Kotak Equity Opportunities Fund,120158,18-Jun-2013,47.865,Nifty LargeMidcap 250 TRI,2849.99
117,Kotak Equity Opportunities Fund,120158,19-Jun-2013,47.982,Nifty LargeMidcap 250 TRI,2859.84
118,Kotak Equity Opportunities Fund,120158,20-Jun-2013,46.848,Nifty LargeMidcap 250 TRI,2792.05
119,Kotak Equity Opportunities Fund,120158,21-Jun-2013,46.922,Nifty LargeMidcap 250 TRI,2773.2
120,Kotak Equity Opportunities Fund,120158,24-Jun-2013,46.198,Nifty LargeMidcap 250 TRI,2715.46
121,Kotak Equity Opportunities Fund,120158,25-Jun-2013,46.365,Nifty LargeMidcap 250 TRI,2711.92
122,Kotak Equity Opportunities Fund,120158,26-Jun-2013,46.168,Nifty LargeMidcap 250 TRI,2703.33
123,Kotak Equity Opportunities Fund,120158,27-Jun-2013,46.795,Nifty LargeMidcap 250 TRI,2732.09
124,Kotak Equity Opportunities Fund,120158,28-Jun-2013,47.948,Nifty LargeMidcap 250 TRI,2802.36
125,Kotak Equity Opportunities Fund,120158,01-Jul-2013,48.409,Nifty LargeMidcap 250 TRI,2843.84
126,Kotak Equity Opportunities Fund,120158,02-Jul-2013,48.111,Nifty LargeMidcap 250 TRI,2828.83
127,Kotak Equity Opportunities Fund,120158,03-Jul-2013,47.489,Nifty LargeMidcap 250 TRI,2784.4
128,Kotak Equity Opportunities Fund,120158,04-Jul-2013,48.019,Nifty LargeMidcap 250 TRI,2811.3
129,Kotak Equity Opportunities Fund,120158,05-Jul-2013,48.039,Nifty LargeMidcap 250 TRI,2821.58
130,Kotak Equity Opportunities Fund,120158,08-Jul-2013,47.797,Nifty LargeMidcap 250 TRI,2805.75
131,Kotak Equity Opportunities Fund,120158,09-Jul-2013,48.17,Nifty LargeMidcap 250 TRI,2828.76
132,Kotak Equity Opportunities Fund,120158,10-Jul-2013,47.957,Nifty LargeMidcap 250 TRI,2813.84
133,Kotak Equity Opportunities Fund,120158,11-Jul-2013,48.578,Nifty LargeMidcap 250 TRI,2851.14
134,Kotak Equity Opportunities Fund,120158,12-Jul-2013,49.056,Nifty LargeMidcap 250 TRI,2868.8
135,Kotak Equity Opportunities Fund,120158,15-Jul-2013,49.458,Nifty LargeMidcap 250 TRI,2891.25
136,Kotak Equity Opportunities Fund,120158,16-Jul-2013,48.737,Nifty LargeMidcap 250 TRI,2852.92
137,Kotak Equity Opportunities Fund,120158,17-Jul-2013,48.481,Nifty LargeMidcap 250 TRI,2845.82
138,Kotak Equity Opportunities Fund,120158,18-Jul-2013,48.901,Nifty LargeMidcap 250 TRI,2873.39
139,Kotak Equity Opportunities Fund,120158,19-Jul-2013,48.795,Nifty LargeMidcap 250 TRI,2862.05
140,Kotak Equity Opportunities Fund,120158,22-Jul-2013,49.044,Nifty LargeMidcap 250 TRI,2865.41
141,Kotak Equity Opportunities Fund,120158,23-Jul-2013,49.181,Nifty LargeMidcap 250 TRI,2878.72
142,Kotak Equity Opportunities Fund,120158,24-Jul-2013,48.62,Nifty LargeMidcap 250 TRI,2833.91
143,Kotak Equity Opportunities Fund,120158,25-Jul-2013,48.361,Nifty LargeMidcap 250 TRI,2800.5
144,Kotak Equity Opportunities Fund,120158,26-Jul-2013,48.258,Nifty LargeMidcap 250 TRI,2783.71
145,Kotak Equity Opportunities Fund,120158,29-Jul-2013,48.033,Nifty LargeMidcap 250 TRI,2754.79
146,Kotak Equity Opportunities Fund,120158,30-Jul-2013,47.439,Nifty LargeMidcap 250 TRI,2708.96
147,Kotak Equity Opportunities Fund,120158,31-Jul-2013,47.777,Nifty LargeMidcap 250 TRI,2701.02
148,Kotak Equity Opportunities Fund,120158,01-Aug-2013,47.484,Nifty LargeMidcap 250 TRI,2676.86
149,Kotak Equity Opportunities Fund,120158,02-Aug-2013,47.216,Nifty LargeMidcap 250 TRI,2659.1
150,Kotak Equity Opportunities Fund,120158,05-Aug-2013,47.267,Nifty LargeMidcap 250 TRI,2664.6
151,Kotak Equity Opportunities Fund,120158,06-Aug-2013,46.25,Nifty LargeMidcap 250 TRI,2595.99
152,Kotak Equity Opportunities Fund,120158,07-Aug-2013,46.167,Nifty LargeMidcap 250 TRI,2599.65
153,Kotak Equity Opportunities Fund,120158,08-Aug-2013,46.536,Nifty LargeMidcap 250 TRI,2627.57
154,Kotak Equity Opportunities Fund,120158,12-Aug-2013,46.943,Nifty LargeMidcap 250 TRI,2660.55
155,Kotak Equity Opportunities Fund,120158,13-Aug-2013,47.705,Nifty LargeMidcap 250 TRI,2702.17
156,Kotak Equity Opportunities Fund,120158,14-Aug-2013,48.023,Nifty LargeMidcap 250 TRI,2722.08
157,Kotak Equity Opportunities Fund,120158,16-Aug-2013,46.472,Nifty LargeMidcap 250 TRI,2633.07
158,Kotak Equity Opportunities Fund,120158,19-Aug-2013,45.669,Nifty LargeMidcap 250 TRI,2587.28
159,Kotak Equity Opportunities Fund,120158,20-Aug-2013,45.425,Nifty LargeMidcap 250 TRI,2573.51
160,Kotak Equity Opportunities Fund,120158,21-Aug-2013,44.804,Nifty LargeMidcap 250 TRI,2535.39
161,Kotak Equity Opportunities Fund,120158,22-Aug-2013,45.349,Nifty LargeMidcap 250 TRI,2567.69
162,Kotak Equity Opportunities Fund,120158,23-Aug-2013,45.806,Nifty LargeMidcap 250 TRI,2599.62
163,Kotak Equity Opportunities Fund,120158,26-Aug-2013,45.939,Nifty LargeMidcap 250 TRI,2611.42
164,Kotak Equity Opportunities Fund,120158,27-Aug-2013,44.75,Nifty LargeMidcap 250 TRI,2535.8
165,Kotak Equity Opportunities Fund,120158,28-Aug-2013,44.5,Nifty LargeMidcap 250 TRI,2519.43
166,Kotak Equity Opportunities Fund,120158,29-Aug-2013,45.333,Nifty LargeMidcap 250 TRI,2565.77
167,Kotak Equity Opportunities Fund,120158,30-Aug-2013,45.867,Nifty LargeMidcap 250 TRI,2584.97
168,Kotak Equity Opportunities Fund,120158,02-Sep-2013,46.5,Nifty LargeMidcap 250 TRI,2620.08
169,Kotak Equity Opportunities Fund,120158,03-Sep-2013,45.149,Nifty LargeMidcap 250 TRI,2545.55
170,Kotak Equity Opportunities Fund,120158,04-Sep-2013,45.973,Nifty LargeMidcap 250 TRI,2583.32
171,Kotak Equity Opportunities Fund,120158,05-Sep-2013,46.737,Nifty LargeMidcap 250 TRI,2638.47
172,Kotak Equity Opportunities Fund,120158,06-Sep-2013,47.282,Nifty LargeMidcap 250 TRI,2668.13
173,Kotak Equity Opportunities Fund,120158,10-Sep-2013,48.327,Nifty LargeMidcap 250 TRI,2738.93
174,Kotak Equity Opportunities Fund,120158,11-Sep-2013,48.495,Nifty LargeMidcap 250 TRI,2762.54
175,Kotak Equity Opportunities Fund,120158,12-Sep-2013,47.994,Nifty LargeMidcap 250 TRI,2744.15
176,Kotak Equity Opportunities Fund,120158,13-Sep-2013,47.838,Nifty LargeMidcap 250 TRI,2750.09
177,Kotak Equity Opportunities Fund,120158,16-Sep-2013,47.905,Nifty LargeMidcap 250 TRI,2743.66
178,Kotak Equity Opportunities Fund,120158,17-Sep-2013,47.974,Nifty LargeMidcap 250 TRI,2739.99
179,Kotak Equity Opportunities Fund,120158,18-Sep-2013,48.344,Nifty LargeMidcap 250 TRI,2758.93
180,Kotak Equity Opportunities Fund,120158,19-Sep-2013,49.676,Nifty LargeMidcap 250 TRI,2841.11
181,Kotak Equity Opportunities Fund,120158,20-Sep-2013,48.982,Nifty LargeMidcap 250 TRI,2805.78
182,Kotak Equity Opportunities Fund,120158,23-Sep-2013,48.31,Nifty LargeMidcap 250 TRI,2764.18
183,Kotak Equity Opportunities Fund,120158,24-Sep-2013,48.265,Nifty LargeMidcap 250 TRI,2768.9
184,Kotak Equity Opportunities Fund,120158,25-Sep-2013,48.277,Nifty LargeMidcap 250 TRI,2770.17
185,Kotak Equity Opportunities Fund,120158,26-Sep-2013,48.338,Nifty LargeMidcap 250 TRI,2773.12
186,Kotak Equity Opportunities Fund,120158,27-Sep-2013,48.199,Nifty LargeMidcap 250 TRI,2762.06
187,Kotak Equity Opportunities Fund,120158,30-Sep-2013,47.661,Nifty LargeMidcap 250 TRI,2735.49
188,Kotak Equity Opportunities Fund,120158,01-Oct-2013,48.074,Nifty LargeMidcap 250 TRI,2752.55
189,Kotak Equity Opportunities Fund,120158,03-Oct-2013,49.044,Nifty LargeMidcap 250 TRI,2801.42
190,Kotak Equity Opportunities Fund,120158,04-Oct-2013,49.161,Nifty LargeMidcap 250 TRI,2804.99
191,Kotak Equity Opportunities Fund,120158,07-Oct-2013,49.32,Nifty LargeMidcap 250 TRI,2812.84
192,Kotak Equity Opportunities Fund,120158,08-Oct-2013,49.528,Nifty LargeMidcap 250 TRI,2817.81
193,Kotak Equity Opportunities Fund,120158,09-Oct-2013,50.036,Nifty LargeMidcap 250 TRI,2849.11
194,Kotak Equity Opportunities Fund,120158,10-Oct-2013,50.195,Nifty LargeMidcap 250 TRI,2859.38
195,Kotak Equity Opportunities Fund,120158,11-Oct-2013,50.862,Nifty LargeMidcap 250 TRI,2877.67
196,Kotak Equity Opportunities Fund,120158,14-Oct-2013,51.155,Nifty LargeMidcap 250 TRI,2889.95
197,Kotak Equity Opportunities Fund,120158,15-Oct-2013,50.956,Nifty LargeMidcap 250 TRI,2867.09
198,Kotak Equity Opportunities Fund,120158,17-Oct-2013,50.546,Nifty LargeMidcap 250 TRI,2856.51
199,Kotak Equity Opportunities Fund,120158,18-Oct-2013,51.502,Nifty LargeMidcap 250 TRI,2905.6
200,Kotak Equity Opportunities Fund,120158,21-Oct-2013,51.584,Nifty LargeMidcap 250 TRI,2925.49
201,Kotak Equity Opportunities Fund,120158,22-Oct-2013,51.589,Nifty LargeMidcap 250 TRI,2935.71
202,Kotak Equity Opportunities Fund,120158,23-Oct-2013,51.423,Nifty LargeMidcap 250 TRI,2927.59
203,Kotak Equity Opportunities Fund,120158,24-Oct-2013,51.189,Nifty LargeMidcap 250 TRI,2924.84
204,Kotak Equity Opportunities Fund,120158,25-Oct-2013,51.16,Nifty LargeMidcap 250 TRI,2911.62
205,Kotak Equity Opportunities Fund,120158,28-Oct-2013,50.765,Nifty LargeMidcap 250 TRI,2887.59
206,Kotak Equity Opportunities Fund,120158,29-Oct-2013,51.589,Nifty LargeMidcap 250 TRI,2936.31
207,Kotak Equity Opportunities Fund,120158,30-Oct-2013,51.938,Nifty LargeMidcap 250 TRI,2947.97
208,Kotak Equity Opportunities Fund,120158,31-Oct-2013,52.246,Nifty LargeMidcap 250 TRI,2981.56
209,Kotak Equity Opportunities Fund,120158,01-Nov-2013,52.283,Nifty LargeMidcap 250 TRI,3004.7
210,Kotak Equity Opportunities Fund,120158,05-Nov-2013,52.048,Nifty LargeMidcap 250 TRI,3020.52
211,Kotak Equity Opportunities Fund,120158,06-Nov-2013,51.866,Nifty LargeMidcap 250 TRI,3006.81
212,Kotak Equity Opportunities Fund,120158,07-Nov-2013,51.588,Nifty LargeMidcap 250 TRI,2983.01
213,Kotak Equity Opportunities Fund,120158,08-Nov-2013,51.214,Nifty LargeMidcap 250 TRI,2971.93
214,Kotak Equity Opportunities Fund,120158,11-Nov-2013,50.898,Nifty LargeMidcap 250 TRI,2945.85
215,Kotak Equity Opportunities Fund,120158,12-Nov-2013,50.472,Nifty LargeMidcap 250 TRI,2919.29
216,Kotak Equity Opportunities Fund,120158,13-Nov-2013,50.098,Nifty LargeMidcap 250 TRI,2904.58
217,Kotak Equity Opportunities Fund,120158,14-Nov-2013,50.555,Nifty LargeMidcap 250 TRI,2936.18
218,Kotak Equity Opportunities Fund,120158,18-Nov-2013,51.27,Nifty LargeMidcap 250 TRI,2983.28
219,Kotak Equity Opportunities Fund,120158,19-Nov-2013,51.459,Nifty LargeMidcap 250 TRI,2990.87
220,Kotak Equity Opportunities Fund,120158,20-Nov-2013,50.78,Nifty LargeMidcap 250 TRI,2966.93
221,Kotak Equity Opportunities Fund,120158,21-Nov-2013,49.904,Nifty LargeMidcap 250 TRI,2919.49
222,Kotak Equity Opportunities Fund,120158,22-Nov-2013,49.856,Nifty LargeMidcap 250 TRI,2919.93
223,Kotak Equity Opportunities Fund,120158,25-Nov-2013,50.592,Nifty LargeMidcap 250 TRI,2964.44
224,Kotak Equity Opportunities Fund,120158,26-Nov-2013,50.275,Nifty LargeMidcap 250 TRI,2944.93
225,Kotak Equity Opportunities Fund,120158,27-Nov-2013,50.312,Nifty LargeMidcap 250 TRI,2947.95
226,Kotak Equity Opportunities Fund,120158,28-Nov-2013,50.44,Nifty LargeMidcap 250 TRI,2969.9
227,Kotak Equity Opportunities Fund,120158,29-Nov-2013,50.921,Nifty LargeMidcap 250 TRI,3003.28
228,Kotak Equity Opportunities Fund,120158,02-Dec-2013,51.364,Nifty LargeMidcap 250 TRI,3025.25
229,Kotak Equity Opportunities Fund,120158,03-Dec-2013,51.274,Nifty LargeMidcap 250 TRI,3026.02
230,Kotak Equity Opportunities Fund,120158,04-Dec-2013,50.983,Nifty LargeMidcap 250 TRI,3003.93
231,Kotak Equity Opportunities Fund,120158,05-Dec-2013,51.499,Nifty LargeMidcap 250 TRI,3027.91
232,Kotak Equity Opportunities Fund,120158,06-Dec-2013,51.668,Nifty LargeMidcap 250 TRI,3041.36
233,Kotak Equity Opportunities Fund,120158,09-Dec-2013,52.457,Nifty LargeMidcap 250 TRI,3075.39
234,Kotak Equity Opportunities Fund,120158,10-Dec-2013,52.203,Nifty LargeMidcap 250 TRI,3062.73
235,Kotak Equity Opportunities Fund,120158,11-Dec-2013,52.09,Nifty LargeMidcap 250 TRI,3053.6
236,Kotak Equity Opportunities Fund,120158,12-Dec-2013,51.567,Nifty LargeMidcap 250 TRI,3033.01
237,Kotak Equity Opportunities Fund,120158,13-Dec-2013,51.045,Nifty LargeMidcap 250 TRI,2996.65
238,Kotak Equity Opportunities Fund,120158,16-Dec-2013,51.128,Nifty LargeMidcap 250 TRI,2998.86
239,Kotak Equity Opportunities Fund,120158,17-Dec-2013,51.148,Nifty LargeMidcap 250 TRI,2994.36
240,Kotak Equity Opportunities Fund,120158,18-Dec-2013,51.729,Nifty LargeMidcap 250 TRI,3033.97
241,Kotak Equity Opportunities Fund,120158,19-Dec-2013,51.658,Nifty LargeMidcap 250 TRI,3018.19
242,Kotak Equity Opportunities Fund,120158,20-Dec-2013,52.549,Nifty LargeMidcap 250 TRI,3068.86
243,Kotak Equity Opportunities Fund,120158,23-Dec-2013,52.57,Nifty LargeMidcap 250 TRI,3087.8
244,Kotak Equity Opportunities Fund,120158,24-Dec-2013,52.39,Nifty LargeMidcap 250 TRI,3094.44
245,Kotak Equity Opportunities Fund,120158,26-Dec-2013,52.494,Nifty LargeMidcap 250 TRI,3102.02
246,Kotak Equity Opportunities Fund,120158,27-Dec-2013,52.697,Nifty LargeMidcap 250 TRI,3118.45
247,Kotak Equity Opportunities Fund,120158,30-Dec-2013,52.504,Nifty LargeMidcap 250 TRI,3110.94
248,Kotak Equity Opportunities Fund,120158,31-Dec-2013,52.605,Nifty LargeMidcap 250 TRI,3126.3
249,Kotak Equity Opportunities Fund,120158,01-Jan-2014,52.641,Nifty LargeMidcap 250 TRI,3134.85
250,Kotak Equity Opportunities Fund,120158,02-Jan-2014,52.062,Nifty LargeMidcap 250 TRI,3083.3
251,Kotak Equity Opportunities Fund,120158,03-Jan-2014,52.234,Nifty LargeMidcap 250 TRI,3089.06
252,Kotak Equity Opportunities Fund,120158,06-Jan-2014,52.111,Nifty LargeMidcap 250 TRI,3091.86
253,Kotak Equity Opportunities Fund,120158,07-Jan-2014,51.842,Nifty LargeMidcap 250 TRI,3076.1
254,Kotak Equity Opportunities Fund,120158,08-Jan-2014,51.971,Nifty LargeMidcap 250 TRI,3085.4
255,Kotak Equity Opportunities Fund,120158,09-Jan-2014,51.947,Nifty LargeMidcap 250 TRI,3073
256,Kotak Equity Opportunities Fund,120158,10-Jan-2014,51.85,Nifty LargeMidcap 250 TRI,3059.92
257,Kotak Equity Opportunities Fund,120158,13-Jan-2014,52.431,Nifty LargeMidcap 250 TRI,3081.64
258,Kotak Equity Opportunities Fund,120158,14-Jan-2014,52.235,Nifty LargeMidcap 250 TRI,3068.49
259,Kotak Equity Opportunities Fund,120158,15-Jan-2014,52.671,Nifty LargeMidcap 250 TRI,3092.83
260,Kotak Equity Opportunities Fund,120158,16-Jan-2014,52.601,Nifty LargeMidcap 250 TRI,3088.86
261,Kotak Equity Opportunities Fund,120158,17-Jan-2014,51.992,Nifty LargeMidcap 250 TRI,3056.18
262,Kotak Equity Opportunities Fund,120158,20-Jan-2014,52.536,Nifty LargeMidcap 250 TRI,3082.99
263,Kotak Equity Opportunities Fund,120158,21-Jan-2014,52.647,Nifty LargeMidcap 250 TRI,3087.9
264,Kotak Equity Opportunities Fund,120158,22-Jan-2014,52.822,Nifty LargeMidcap 250 TRI,3099
265,Kotak Equity Opportunities Fund,120158,23-Jan-2014,52.619,Nifty LargeMidcap 250 TRI,3093.49
266,Kotak Equity Opportunities Fund,120158,24-Jan-2014,52.003,Nifty LargeMidcap 250 TRI,3049.23
267,Kotak Equity Opportunities Fund,120158,27-Jan-2014,50.72,Nifty LargeMidcap 250 TRI,2973.48
268,Kotak Equity Opportunities Fund,120158,28-Jan-2014,50.581,Nifty LargeMidcap 250 TRI,2969.39
269,Kotak Equity Opportunities Fund,120158,29-Jan-2014,50.482,Nifty LargeMidcap 250 TRI,2970.19
270,Kotak Equity Opportunities Fund,120158,30-Jan-2014,50.08,Nifty LargeMidcap 250 TRI,2943.12
271,Kotak Equity Opportunities Fund,120158,31-Jan-2014,50.565,Nifty LargeMidcap 250 TRI,2978.86
272,Kotak Equity Opportunities Fund,120158,03-Feb-2014,50.049,Nifty LargeMidcap 250 TRI,2944.53
273,Kotak Equity Opportunities Fund,120158,04-Feb-2014,49.955,Nifty LargeMidcap 250 TRI,2949.8
274,Kotak Equity Opportunities Fund,120158,05-Feb-2014,50.188,Nifty LargeMidcap 250 TRI,2962.05
275,Kotak Equity Opportunities Fund,120158,06-Feb-2014,50.202,Nifty LargeMidcap 250 TRI,2966.2
276,Kotak Equity Opportunities Fund,120158,07-Feb-2014,50.421,Nifty LargeMidcap 250 TRI,2983.42
277,Kotak Equity Opportunities Fund,120158,10-Feb-2014,50.406,Nifty LargeMidcap 250 TRI,2979.36
278,Kotak Equity Opportunities Fund,120158,11-Feb-2014,50.503,Nifty LargeMidcap 250 TRI,2985.59
279,Kotak Equity Opportunities Fund,120158,12-Feb-2014,50.735,Nifty LargeMidcap 250 TRI,2992.41
280,Kotak Equity Opportunities Fund,120158,13-Feb-2014,50.256,Nifty LargeMidcap 250 TRI,2957.65
281,Kotak Equity Opportunities Fund,120158,14-Feb-2014,50.501,Nifty LargeMidcap 250 TRI,2968.33
282,Kotak Equity Opportunities Fund,120158,17-Feb-2014,50.665,Nifty LargeMidcap 250 TRI,2971.18
283,Kotak Equity Opportunities Fund,120158,18-Feb-2014,51.107,Nifty LargeMidcap 250 TRI,2993.6
284,Kotak Equity Opportunities Fund,120158,19-Feb-2014,51.384,Nifty LargeMidcap 250 TRI,3005.97
285,Kotak Equity Opportunities Fund,120158,20-Feb-2014,50.92,Nifty LargeMidcap 250 TRI,2991
286,Kotak Equity Opportunities Fund,120158,21-Feb-2014,51.461,Nifty LargeMidcap 250 TRI,3017.51
287,Kotak Equity Opportunities Fund,120158,24-Feb-2014,51.693,Nifty LargeMidcap 250 TRI,3029.88
288,Kotak Equity Opportunities Fund,120158,25-Feb-2014,51.838,Nifty LargeMidcap 250 TRI,3037.04
289,Kotak Equity Opportunities Fund,120158,26-Feb-2014,52.066,Nifty LargeMidcap 250 TRI,3047.59
290,Kotak Equity Opportunities Fund,120158,28-Feb-2014,52.492,Nifty LargeMidcap 250 TRI,3067.11
291,Kotak Equity Opportunities Fund,120158,03-Mar-2014,52.213,Nifty LargeMidcap 250 TRI,3049.68
292,Kotak Equity Opportunities Fund,120158,04-Mar-2014,52.669,Nifty LargeMidcap 250 TRI,3084.97
293,Kotak Equity Opportunities Fund,120158,05-Mar-2014,53.037,Nifty LargeMidcap 250 TRI,3107.68
294,Kotak Equity Opportunities Fund,120158,06-Mar-2014,53.641,Nifty LargeMidcap 250 TRI,3146.03
295,Kotak Equity Opportunities Fund,120158,07-Mar-2014,54.428,Nifty LargeMidcap 250 TRI,3173.72
296,Kotak Equity Opportunities Fund,120158,10-Mar-2014,54.48,Nifty LargeMidcap 250 TRI,3183.94
297,Kotak Equity Opportunities Fund,120158,11-Mar-2014,54.398,Nifty LargeMidcap 250 TRI,3174.21
298,Kotak Equity Opportunities Fund,120158,12-Mar-2014,54.467,Nifty LargeMidcap 250 TRI,3174.85
299,Kotak Equity Opportunities Fund,120158,13-Mar-2014,54.071,Nifty LargeMidcap 250 TRI,3159.17
300,Kotak Equity Opportunities Fund,120158,14-Mar-2014,54.074,Nifty LargeMidcap 250 TRI,3157.83
301,Kotak Equity Opportunities Fund,120158,18-Mar-2014,54.234,Nifty LargeMidcap 250 TRI,3178.57
302,Kotak Equity Opportunities Fund,120158,19-Mar-2014,54.172,Nifty LargeMidcap 250 TRI,3184.12
303,Kotak Equity Opportunities Fund,120158,20-Mar-2014,53.896,Nifty LargeMidcap 250 TRI,3166.14
304,Kotak Equity Opportunities Fund,120158,21-Mar-2014,54.193,Nifty LargeMidcap 250 TRI,3183.44
305,Kotak Equity Opportunities Fund,120158,24-Mar-2014,54.805,Nifty LargeMidcap 250 TRI,3215.09
306,Kotak Equity Opportunities Fund,120158,25-Mar-2014,54.819,Nifty LargeMidcap 250 TRI,3228.23
307,Kotak Equity Opportunities Fund,120158,26-Mar-2014,54.789,Nifty LargeMidcap 250 TRI,3241.26
308,Kotak Equity Opportunities Fund,120158,27-Mar-2014,54.95,Nifty LargeMidcap 250 TRI,3260.6
309,Kotak Equity Opportunities Fund,120158,28-Mar-2014,55.512,Nifty LargeMidcap 250 TRI,3304.42
310,Kotak Equity Opportunities Fund,120158,31-Mar-2014,55.731,Nifty LargeMidcap 250 TRI,3328.28
311,Kotak Equity Opportunities Fund,120158,01-Apr-2014,55.71,Nifty LargeMidcap 250 TRI,3328.18
312,Kotak Equity Opportunities Fund,120158,02-Apr-2014,56.244,Nifty LargeMidcap 250 TRI,3364.96
313,Kotak Equity Opportunities Fund,120158,03-Apr-2014,55.905,Nifty LargeMidcap 250 TRI,3351.61
314,Kotak Equity Opportunities Fund,120158,04-Apr-2014,55.711,Nifty LargeMidcap 250 TRI,3347.63
315,Kotak Equity Opportunities Fund,120158,07-Apr-2014,55.477,Nifty LargeMidcap 250 TRI,3339.09
316,Kotak Equity Opportunities Fund,120158,09-Apr-2014,56.306,Nifty LargeMidcap 250 TRI,3393.78
317,Kotak Equity Opportunities Fund,120158,10-Apr-2014,56.365,Nifty LargeMidcap 250 TRI,3409.18
318,Kotak Equity Opportunities Fund,120158,11-Apr-2014,56.124,Nifty LargeMidcap 250 TRI,3408
319,Kotak Equity Opportunities Fund,120158,15-Apr-2014,55.761,Nifty LargeMidcap 250 TRI,3386.7
320,Kotak Equity Opportunities Fund,120158,16-Apr-2014,55.243,Nifty LargeMidcap 250 TRI,3354.63
